measurement_id	probe_id	target	dst_addr	query_argument	query_type	description	atlas_type	protocol	from_addr	src_addr	timestamp	stored_timestamp	rtt_ms	rcode	answer_type	answer_count	additional_count	response_size	nsid_raw	nsid_hex	has_abuf	is_valid_dns_observation	invalid_reason
173811469	13084	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	212.31.114.251	192.168.10.248	1779560794	1779560796	33.283	NOERROR	SOA	1	1	99	s2.sof	73322e736f66	True	True	
173811469	13593	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	161.53.120.254	10.85.29.30	1779560795	1779560797	33.854	NOERROR	SOA	1	1	99	s2.bnx	73322e626e78	True	True	
173811469	15104	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	194.26.208.5	10.128.3.14	1779560794	1779560796	24.988	NOERROR	SOA	1	1	99	s2.sto	73322e73746f	True	True	
173811469	16847	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	212.84.142.238	192.168.178.41	1779560789	1779560796	26.899	NOERROR	SOA	1	1	99	s2.amx	73322e616d78	True	True	
173811469	19651	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	92.35.127.220	192.168.1.47	1779560794	1779560797	13.465	NOERROR	SOA	1	1	99	s2.stm	73322e73746d	True	True	
173811469	19848	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	87.21.52.244	192.168.1.4	1779560795	1779560796	20.646	NOERROR	SOA	1	1	99	s2.dex	73322e646578	True	True	
173811469	2023	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	88.12.133.165	192.168.1.99	1779560800	1779560802	1721.6	NOERROR	SOA	1	1	99	s2.zrh	73322e7a7268	True	True	
173811469	21300	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	212.52.62.72	192.168.68.113	1779560789	1779560796	23.792	NOERROR	SOA	1	1	99	s2.vno	73322e766e6f	True	True	
173811469	26271	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	185.139.170.3	10.0.1.164	1779560794	1779560800	20.213	NOERROR	SOA	1	1	99	s2.hel	73322e68656c	True	True	
173811469	28458	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	31.7.206.118	10.1.0.10	1779560794	1779560799	26.956	NOERROR	SOA	1	1	99	s2.lju	73322e6c6a75	True	True	
173811469	28797	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	85.14.20.242	85.14.20.242	1779560796	1779560797	26.11	NOERROR	SOA	1	1	99	s2.sof	73322e736f66	True	True	
173811469	29746	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	85.239.64.22	85.239.64.22	1779560795	1779560796	26.88	NOERROR	SOA	1	1	99	s2.dex	73322e646578	True	True	
173811469	31949	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	94.113.168.240	192.168.0.100	1779560795	1779560797	29.837	NOERROR	SOA	1	1	99	s2.bnx	73322e626e78	True	True	
173811469	33531	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	164.215.10.254	192.168.0.2	1779560796	1779560797	58.51	NOERROR	SOA	1	1	99	s2.cdg	73322e636467	True	True	
173811469	34582	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	80.71.142.30	10.30.23.202	1779560788	1779560840	19.887	NOERROR	SOA	1	1	99	s2.amx	73322e616d78	True	True	
173811469	35021	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	46.151.16.4	46.151.16.4	1779560789	1779560797	150.971	NOERROR	SOA	1	1	99	s2.yvr	73322e797672	True	True	
173811469	3604	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	151.249.108.149	10.35.15.136	1779560791	1779560804	1147.405	NOERROR	SOA	1	1	99	s2.yvr	73322e797672	True	True	
173811469	50525	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	193.32.247.8	193.32.247.8	1779560796	1779560797	41.316	NOERROR	SOA	1	1	99	s2.del	73322e64656c	True	True	
173811469	50558	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	213.217.192.239	192.168.7.211	1779560797	1779560798	33.668	NOERROR	SOA	1	1	99	s2.mix	73322e6d6978	True	True	
173811469	50893	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	193.64.244.133	192.168.1.2	1779560794	1779560797	34.213	NOERROR	SOA	1	1	99	s2.fix	73322e666978	True	True	
173811469	50904	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	195.13.221.77	10.0.3.10	1779560790	1779560796	22.362	NOERROR	SOA	1	1	99	s2.rix	73322e726978	True	True	
173811469	51111	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	82.121.145.120	192.168.1.18	1779560795	1779560797	292.789	NOERROR	SOA	1	1	99	s2.tok	73322e746f6b	True	True	
173811469	52298	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	185.79.33.22	192.168.1.93	1779560791	1779560796	196.601	NOERROR	SOA	1	1	99	s2.jak	73322e6a616b	True	True	
173811469	52570	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	90.157.135.171	192.168.10.102	1779560790	1779560800	17.551	NOERROR	SOA	1	1	99	s2.lju	73322e6c6a75	True	True	
173811469	53232	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	213.219.161.110	172.22.255.24	1779560796	1779560798	35.518	NOERROR	SOA	1	1	99	s2.bnx	73322e626e78	True	True	
173811469	53504	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	5.253.129.251	5.253.129.251	1779560797	1779560798	124.854	NOERROR	SOA	1	1	99	s2.bah	73322e626168	True	True	
173811469	53795	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	64.43.12.207	192.168.1.155	1779560789	1779560795	35.342	SERVFAIL		0	1	31			True	False	rcode_SERVFAIL
173811469	53809	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	185.254.249.71	192.168.5.253	1779560795	1779560797	35.17	NOERROR	SOA	1	1	99	s2.wie	73322e776965	True	True	
173811469	54115	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	128.131.66.33	128.131.66.33	1779560795	1779560797	22.57	NOERROR	SOA	1	1	99	s2.wie	73322e776965	True	True	
173811469	54670	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	78.58.34.116	192.168.1.235	1779560797	1779560797	38.13	NOERROR	SOA	1	1	99	s2.dex	73322e646578	True	True	
173811469	54790	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	85.127.99.140	192.168.0.188	1779560797	1779560796	180.724	NOERROR	SOA	1	1	99	s2.yvr	73322e797672	True	True	
173811469	55254	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	81.182.126.58	192.168.178.55	1779560796	1779560799	36.504	NOERROR	SOA	1	1	99	s2.dex	73322e646578	True	True	
173811469	55502	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	194.107.137.159	192.168.18.63	1779560790	1779560801	28.937	NOERROR	SOA	1	1	99	s2.zrh	73322e7a7268	True	True	
173811469	60610	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	79.116.175.126	192.168.1.128	1779560795	1779560797	86.85	NOERROR	SOA	1	1	99	s2.rox	73322e726f78	True	True	
173811469	60625	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	62.45.119.40	192.168.1.95	1779560789	1779560799	10.408	NOERROR	SOA	1	1	99	s2.amx	73322e616d78	True	True	
173811469	60659	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	45.11.248.22	10.10.10.106	1779560795	1779560797	16.775	NOERROR	SOA	1	1	99	s2.dex	73322e646578	True	True	
173811469	60788	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	85.120.220.125	85.120.220.125	1779560790	1779560797	17.444	NOERROR	SOA	1	1	99	s2.rox	73322e726f78	True	True	
173811469	60963	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	141.8.24.212	192.168.69.174	1779560789	1779560827	33.408	NOERROR	SOA	1	1	99	s2.mix	73322e6d6978	True	True	
173811469	62628	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	77.160.120.252	192.168.179.46	1779560789	1779560823	8.968	NOERROR	SOA	1	1	99	s2.amx	73322e616d78	True	True	
173811469	6351	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	212.3.202.246	212.3.202.246	1779560787	1779560789	6.614	NOERROR	SOA	1	1	99	s2.vno	73322e766e6f	True	True	
173811469	64165	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	188.117.250.157	10.0.0.210	1779560795	1779560797	21.884	NOERROR	SOA	1	1	99	s2.sof	73322e736f66	True	True	
173811469	64174	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	195.69.98.21	195.69.98.21	1779560796	1779560797	12.946	NOERROR	SOA	1	1	99	s2.lju	73322e6c6a75	True	True	
173811469	64834	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	89.164.134.121	192.168.5.61	1779560789	1779560822	18.063	NOERROR	SOA	1	1	99	s2.dex	73322e646578	True	True	
173811469	64874	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	185.83.116.10	192.168.8.245	1779560789	1779560799	15.636	NOERROR	SOA	1	1	99	s2.sto	73322e73746f	True	True	
173811469	65342	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	79.119.111.203	192.168.101.52	1779560795	1779560797	14.518	NOERROR	SOA	1	1	99	s2.rox	73322e726f78	True	True	
173811469	6749	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	212.7.0.250	212.7.0.250	1779560786	1779560787	2.246	NOERROR	SOA	1	1	99	s2.tll	73322e746c6c	True	True	
173811469	6767	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	194.116.77.35	194.116.77.35	1779560786	1779560787	12.102	NOERROR	SOA	1	1	99	s2.zrh	73322e7a7268	True	True	
173811469	6841	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	195.130.66.103	195.130.66.103	1779560787	1779560788	15.617	NOERROR	SOA	1	1	99	s2.sof	73322e736f66	True	True	
173811469	6919	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	188.93.174.26	188.93.174.26	1779560786	1779560787	4.544	NOERROR	SOA	1	1	99	s2.lux	73322e6c7578	True	True	
173811469	7370	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	144.208.192.250	144.208.192.250	1779560787	1779560788	6.799	NOERROR	SOA	1	1	99	s2.wie	73322e776965	True	True	
173811469	764	194.146.106.46	194.146.106.46	fr.	SOA	thesis-anycast-locality SOA NSID fr. via f.ext.nic.fr 194.146.106.46	dns	UDP	193.6.223.20	193.6.223.20	1779560796	1779560801	1741.358	NOERROR	SOA	1	1	99	s2.bnx	73322e626e78	True	True	
173811470	1000537	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	78.83.80.5	78.83.80.5	1779560790	1779560795	9.507	NOERROR	SOA	1	1	106	1.sof.pch	312e736f662e706368	True	True	
173811470	1004414	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	20.238.82.3	10.20.0.4	1779560791	1779560849	88.43	NOERROR	SOA	1	1	106	6.ams.pch	362e616d732e706368	True	True	
173811470	1005505	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	185.135.86.79	185.135.86.79	1779560791	1779560797	0.573	NOERROR	SOA	1	1	106	1.rix.pch	312e7269782e706368	True	True	
173811470	1006104	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	44.32.63.238	44.32.63.37	1779560791	1779560796	41.926	NOERROR	SOA	1	1	106	8.fra.pch	382e6672612e706368	True	True	
173811470	1006613	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	79.172.243.89	10.0.2.15	1779560789	1779560791	4.635	NOERROR	SOA	1	1	106	2.bud.pch	322e6275642e706368	True	True	
173811470	1008404	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	131.143.84.1	131.143.84.1	1779560792	1779560827	4.153	NOERROR	SOA	1	1	106	2.zrh.pch	322e7a72682e706368	True	True	
173811470	1008554	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	88.149.135.170	172.22.0.3	1779560791	1779560820	61.115	REFUSED		0	1	64	nomi83.percipientnetworks.com	6e6f6d6938332e70657263697069656e746e6574776f726b732e636f6d	True	False	rcode_REFUSED
173811470	1010243	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	185.177.49.23	185.177.49.23	1779560790	1779560801	32.051	NOERROR	SOA	1	1	106	5.fra.pch	352e6672612e706368	True	True	
173811470	1010559	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	213.164.81.197	10.12.9.234	1779560789	1779560798	4.311	NOERROR	SOA	1	1	106	1.fra.pch	312e6672612e706368	True	True	
173811470	1011272	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	80.87.217.254	80.87.217.254	1779560792	1779560803	5.033	NOERROR	SOA	1	1	106	2.bts.pch	322e6274732e706368	True	True	
173811470	1011286	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	185.70.73.239	185.70.73.239	1779560792	1779560828	1.712	NOERROR	SOA	1	1	106	2.bru.pch	322e6272752e706368	True	True	
173811470	1011554	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	185.194.53.138	185.194.53.138	1779560817	1779560792	38.772	NOERROR	SOA	1	1	106	3.ams.pch	332e616d732e706368	True	True	
173811470	1012107	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	88.207.85.170	172.20.0.2	1779560791	1779560797	9.303	NOERROR	SOA	1	1	106	1.vie.pch	312e7669652e706368	True	True	
173811470	1012993	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	154.43.62.110	154.43.62.110	1779560790	1779560793	126.348	NOERROR	SOA	1	1	106	5.fra.pch	352e6672612e706368	True	True	
173811470	1013354	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	176.223.63.130	192.168.10.125	1779560792	1779560821	37.463	NOERROR	SOA	1	1	106	1.lis.pch	312e6c69732e706368	True	True	
173811470	1014236	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	54.229.175.135	172.31.36.67	1779560789	1779560791	93.432	NOERROR	SOA	1	1	106	3.ams.pch	332e616d732e706368	True	True	
173811470	1014482	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	80.68.228.5	192.168.1.226	1779560792	1779560810	9.188	NOERROR	SOA	1	1	106	1.waw.pch	312e7761772e706368	True	True	
173811470	1014507	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	149.224.170.84	192.168.178.17	1779560789	1779560800	5.722	NOERROR	SOA	1	1	106	1.ham.pch	312e68616d2e706368	True	True	
173811470	1014670	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	95.131.202.112	95.131.202.112	1779560774	1779560792	1.063	NOERROR	SOA	1	1	106	1.bts.pch	312e6274732e706368	True	True	
173811470	1014683	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	5.45.126.247	5.45.126.247	1779560789	1779560800	9.347	NOERROR	SOA	1	1	106	7.arn.pch	372e61726e2e706368	True	True	
173811470	1014766	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	81.84.216.160	192.168.1.92	1779560790	1779560799	20.707	NOERROR	SOA	1	1	106	1.mad.pch	312e6d61642e706368	True	True	
173811470	1014861	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	45.15.160.244	45.15.160.244	1779560791	1779560833	29.948	NOERROR	SOA	1	1	106	6.ams.pch	362e616d732e706368	True	True	
173811470	1015058	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	84.32.198.137	192.168.46.202	1779560791	1779560806	176.162	NOERROR	SOA	1	1	106	1.rix.pch	312e7269782e706368	True	True	
173811470	1015140	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	164.215.102.2	10.101.11.3	1779560791	1779560800	1.32	NOERROR	SOA	1	1	106	1.cdg.pch	312e6364672e706368	True	True	
173811470	1015188	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	37.187.76.138	37.187.76.138	1779560789	1779560791	5.178	NOERROR	SOA	1	1	106	1.cdg.pch	312e6364672e706368	True	True	
173811470	1015592	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	46.10.148.66	192.168.1.13	1779560792	1779560810	9.551	NOERROR	SOA	1	1	106	1.skg.pch	312e736b672e706368	True	True	
173811470	11155	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	176.56.245.98	192.168.2.67	1779560795	1779560798	23.069	NOERROR	SOA	1	1	106	7.arn.pch	372e61726e2e706368	True	True	
173811470	11266	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	5.186.54.143	10.0.0.20	1779560795	1779560797	28.181	NOERROR	SOA	1	1	106	4.ams.pch	342e616d732e706368	True	True	
173811470	11587	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	178.118.54.147	178.118.54.147	1779560793	1779560796	21.407	NOERROR	SOA	1	1	106	1.ams.pch	312e616d732e706368	True	True	
173811470	13084	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	212.31.114.251	192.168.10.248	1779560794	1779560796	32.969	NOERROR	SOA	1	1	106	2.sof.pch	322e736f662e706368	True	True	
173811470	13593	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	161.53.120.254	10.85.29.30	1779560795	1779560797	21.079	NOERROR	SOA	1	1	106	1.bud.pch	312e6275642e706368	True	True	
173811470	15104	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	194.26.208.5	10.128.3.14	1779560794	1779560796	24.486	NOERROR	SOA	1	1	106	3.arn.pch	332e61726e2e706368	True	True	
173811470	16847	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	212.84.142.238	192.168.178.41	1779560789	1779560796	24.418	NOERROR	SOA	1	1	106	5.ams.pch	352e616d732e706368	True	True	
173811470	19651	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	92.35.127.220	192.168.1.47	1779560794	1779560797	13.059	NOERROR	SOA	1	1	106	5.arn.pch	352e61726e2e706368	True	True	
173811470	19848	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	87.21.52.244	192.168.1.4	1779560795	1779560796	20.147	NOERROR	SOA	1	1	106	6.fra.pch	362e6672612e706368	True	True	
173811470	2023	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	88.12.133.165	192.168.1.99	1779560800	1779560802	1581.247	NOERROR	SOA	1	1	106	1.cdg.pch	312e6364672e706368	True	True	
173811470	21300	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	212.52.62.72	192.168.68.113	1779560789	1779560796	25.282	NOERROR	SOA	1	1	106	3.fra.pch	332e6672612e706368	True	True	
173811470	26271	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	185.139.170.3	10.0.1.164	1779560794	1779560800	19.735	NOERROR	SOA	1	1	106	2.tmp.pch	322e746d702e706368	True	True	
173811470	28458	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	31.7.206.118	10.1.0.10	1779560794	1779560799	24.667	NOERROR	SOA	1	1	106	1.lju.pch	312e6c6a752e706368	True	True	
173811470	28797	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	85.14.20.242	85.14.20.242	1779560796	1779560797	25.488	NOERROR	SOA	1	1	106	2.sof.pch	322e736f662e706368	True	True	
173811470	29746	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	85.239.64.22	85.239.64.22	1779560795	1779560796	24.63	NOERROR	SOA	1	1	106	2.bts.pch	322e6274732e706368	True	True	
173811470	31949	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	94.113.168.240	192.168.0.100	1779560795	1779560797	44.139	NOERROR	SOA	1	1	106	4.dub.pch	342e6475622e706368	True	True	
173811470	33531	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	164.215.10.254	192.168.0.2	1779560796	1779560797	58.864	NOERROR	SOA	1	1	106	1.cdg.pch	312e6364672e706368	True	True	
173811470	34582	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	80.71.142.30	10.30.23.202	1779560788	1779560840	17.178	NOERROR	SOA	1	1	106	3.ams.pch	332e616d732e706368	True	True	
173811470	35021	194.0.36.1	194.0.36.1	fr.	SOA	thesis-anycast-locality SOA NSID fr. via g.ext.nic.fr 194.0.36.1	dns	UDP	46.151.16.4	46.151.16.4	1779560789	1779560797	16.968	NOERROR	SOA	1	1	106	2.waw.pch	322e7761772e706368	True	True	
